id,order_id,ship_date,ship_mode,postal_code,state,shipping_cost,delivery_status
NULL,156811,2016/11/02,Standard Class,94122,California,9.45,1
NULL,156818,2017/07/13,Second Class,10009,New York,12.40,1
NULL,156867,2015/11/17,Standard Class,80013,Colorado,9.45,1
NULL,156951,2017/10/08,Standard Class,98105,Washington,9.45,1
NULL,156986,2016/03/24,Standard Class,97301,Oregon,9.45,1
NULL,156993,2014/07/04,Standard Class,48234,Michigan,9.45,1
NULL,157000,2016/07/22,Standard Class,75051,Texas,9.45,1
NULL,157014,2015/10/06,Second Class,43229,Ohio,12.40,1
NULL,157021,2014/04/06,Second Class,94591,California,12.40,1
NULL,157035,2015/12/12,First Class,47201,Indiana,19.50,1
NULL,157084,2015/12/24,Standard Class,90049,California,9.45,1
NULL,157091,2017/07/01,Standard Class,46350,Indiana,9.45,1
NULL,157133,2015/12/03,Standard Class,61821,Illinois,9.45,1
NULL,157147,2014/01/18,Standard Class,94109,California,9.45,1
NULL,157245,2016/05/24,Standard Class,22204,Virginia,9.45,1
NULL,157252,2017/01/23,Second Class,10024,New York,12.40,1
NULL,157266,2016/06/01,Standard Class,20016,District of Columbia,9.45,1
NULL,157308,2016/08/21,Standard Class,98105,Washington,9.45,1
NULL,157322,2015/07/06,Standard Class,60188,Illinois,9.45,1
NULL,157336,2016/12/05,Second Class,6824,Connecticut,12.40,1
NULL,157385,2014/11/25,First Class,90004,California,19.50,1
NULL,157406,2014/04/29,Standard Class,77095,Texas,9.45,1
NULL,157483,2017/11/18,Standard Class,48227,Michigan,9.45,0
NULL,157511,2016/09/20,First Class,43229,Ohio,19.50,1
NULL,157609,2014/03/21,Second Class,27604,North Carolina,12.40,1
NULL,157623,2014/03/18,Standard Class,92646,California,9.45,1
NULL,157651,2017/12/14,Standard Class,19120,Pennsylvania,9.45,0
NULL,157721,2014/09/05,First Class,13601,New York,19.50,1
NULL,157749,2016/06/09,Second Class,60610,Illinois,12.40,1
NULL,157763,2016/07/23,Standard Class,42104,Kentucky,9.45,1
NULL,157770,2015/12/15,First Class,92592,California,19.50,1
NULL,157784,2014/07/08,First Class,39212,Mississippi,19.50,1
NULL,157812,2015/03/26,Standard Class,77041,Texas,9.45,1
NULL,157833,2017/06/20,First Class,94122,California,19.50,1
NULL,157854,2017/04/15,Standard Class,30076,Georgia,9.45,1
NULL,157868,2016/12/29,Standard Class,49505,Michigan,9.45,1
NULL,157882,2014/10/08,Second Class,90036,California,12.40,1
NULL,157896,2017/11/16,Same Day,10009,New York,24.50,0
NULL,157924,2014/10/13,First Class,91104,California,19.50,1
NULL,157931,2017/09/22,Second Class,30076,Georgia,12.40,1
NULL,157945,2016/10/01,Standard Class,62521,Illinois,9.45,1
NULL,157980,2017/12/09,First Class,43615,Ohio,19.50,0
NULL,157987,2017/09/06,Standard Class,10009,New York,9.45,1
NULL,158029,2014/05/30,Standard Class,90008,California,9.45,1
NULL,158036,2017/09/14,Standard Class,43017,Ohio,9.45,1
NULL,158057,2014/03/26,Standard Class,27405,North Carolina,9.45,1
NULL,158064,2014/04/25,Standard Class,90008,California,9.45,1
NULL,158099,2016/09/05,First Class,19143,Pennsylvania,19.50,1
NULL,158106,2017/06/10,Standard Class,55124,Minnesota,9.45,1
NULL,158218,2017/05/15,Second Class,77041,Texas,12.40,1
NULL,158246,2017/11/11,First Class,94086,California,19.50,0
NULL,158274,2014/11/24,Second Class,71203,Louisiana,12.40,1
NULL,158337,2014/03/14,Second Class,10024,New York,12.40,1
NULL,158344,2017/08/11,Standard Class,56560,Minnesota,9.45,1
NULL,158372,2014/11/16,Standard Class,92037,California,9.45,1
NULL,158379,2017/09/26,Second Class,19134,Pennsylvania,12.40,1
NULL,158386,2017/10/21,Standard Class,40475,Kentucky,9.45,1
NULL,158407,2017/06/10,Standard Class,28110,North Carolina,9.45,1
NULL,158435,2016/05/18,First Class,6708,Connecticut,19.50,1
NULL,158456,2015/12/29,Standard Class,90032,California,9.45,1
NULL,158505,2017/07/21,Same Day,84107,Utah,24.50,1
NULL,158512,2017/01/17,Second Class,20016,District of Columbia,12.40,1
NULL,158554,2015/11/09,Same Day,19134,Pennsylvania,24.50,1
NULL,158568,2016/09/02,Standard Class,60610,Illinois,9.45,1
NULL,158575,2016/11/24,Standard Class,44240,Ohio,9.45,1
NULL,158638,2014/09/21,Standard Class,19120,Pennsylvania,9.45,1
NULL,158673,2018/01/04,Standard Class,49505,Michigan,9.45,0
NULL,158708,2016/06/29,Second Class,75023,Texas,12.40,1
NULL,158729,2017/12/21,First Class,70506,Louisiana,19.50,0
NULL,158743,2017/10/27,Standard Class,72209,Arkansas,9.45,1
NULL,158771,2014/05/09,Same Day,42420,Kentucky,24.50,1
NULL,158792,2016/01/02,Standard Class,1841,Massachusetts,9.45,1
NULL,158834,2016/03/16,First Class,85254,Arizona,19.50,1
NULL,158876,2017/11/21,Second Class,75007,Texas,12.40,0
NULL,158883,2017/06/03,Same Day,28540,North Carolina,24.50,1
NULL,158946,2017/11/23,Standard Class,44107,Ohio,9.45,0
NULL,159107,2017/06/26,Second Class,94110,California,12.40,1
NULL,159142,2016/04/05,First Class,22153,Virginia,19.50,1
NULL,159184,2014/09/19,Standard Class,31204,Georgia,9.45,1
NULL,159205,2017/04/02,Second Class,42420,Kentucky,12.40,1
NULL,159212,2016/11/05,Standard Class,24153,Virginia,9.45,1
NULL,159310,2014/11/12,Standard Class,77070,Texas,9.45,1
NULL,159345,2016/06/22,Standard Class,92024,California,9.45,1
NULL,159352,2017/03/17,Standard Class,1852,Massachusetts,9.45,1
NULL,159373,2016/03/18,Standard Class,78207,Texas,9.45,1
NULL,159380,2015/05/16,Standard Class,94122,California,9.45,1
NULL,159457,2017/10/26,Standard Class,77095,Texas,9.45,1
NULL,159464,2017/05/19,First Class,30328,Georgia,19.50,1
NULL,159478,2014/10/06,Standard Class,10035,New York,9.45,1
NULL,159520,2014/06/11,Standard Class,11561,New York,9.45,1
NULL,159597,2017/11/14,Standard Class,92236,California,9.45,0
NULL,159604,2017/04/15,First Class,65807,Missouri,19.50,1
NULL,159730,2016/09/21,Standard Class,98103,Washington,9.45,1
NULL,159737,2016/09/09,Standard Class,60610,Illinois,9.45,1
NULL,159835,2014/11/24,Standard Class,19143,Pennsylvania,9.45,1
NULL,159856,2016/10/22,Standard Class,85281,Arizona,9.45,1
NULL,159863,2015/09/07,Second Class,77095,Texas,12.40,1
NULL,159884,2017/09/05,Standard Class,85281,Arizona,9.45,1
NULL,159912,2016/09/03,Standard Class,19120,Pennsylvania,9.45,1
NULL,159926,2014/11/22,Standard Class,19140,Pennsylvania,9.45,1
NULL,159940,2016/07/11,Second Class,60505,Illinois,12.40,1
NULL,159982,2015/12/04,Standard Class,60623,Illinois,9.45,1
NULL,159989,2016/12/13,Standard Class,37064,Tennessee,9.45,1
NULL,160045,2017/04/27,First Class,76106,Texas,19.50,1
NULL,160059,2015/12/01,Standard Class,72701,Arkansas,9.45,1
NULL,160066,2014/11/22,Standard Class,92646,California,9.45,1
NULL,160087,2017/03/22,Standard Class,75220,Texas,9.45,1
NULL,160129,2016/11/23,Same Day,19140,Pennsylvania,24.50,1
NULL,160150,2015/07/20,First Class,85023,Arizona,19.50,1
NULL,160157,2014/12/27,Standard Class,45011,Ohio,9.45,1
NULL,160213,2015/03/13,Standard Class,11561,New York,9.45,1
NULL,160262,2014/06/13,Second Class,89031,Nevada,12.40,1
NULL,160304,2016/01/07,Standard Class,20877,Maryland,9.45,1
NULL,160395,2017/01/06,Standard Class,89502,Nevada,9.45,1
NULL,160416,2017/11/18,Second Class,10701,New York,12.40,0
NULL,160423,2017/01/26,Standard Class,28205,North Carolina,9.45,1
NULL,160444,2014/07/05,Same Day,77036,Texas,24.50,1
NULL,160472,2015/07/25,Second Class,46614,Indiana,12.40,1
NULL,160500,2016/05/08,First Class,92024,California,19.50,1
NULL,160514,2017/11/16,Standard Class,95051,California,9.45,0
NULL,160528,2016/08/30,Standard Class,78577,Texas,9.45,1
NULL,160696,2015/09/10,Standard Class,37211,Tennessee,9.45,1
NULL,160745,2016/12/16,Second Class,98661,Washington,12.40,1
NULL,160759,2017/12/17,Standard Class,19120,Pennsylvania,9.45,0
NULL,160773,2014/07/05,Standard Class,32725,Florida,9.45,1
NULL,160780,2014/06/21,Same Day,81001,Colorado,24.50,1
NULL,160794,2015/08/08,First Class,77041,Texas,19.50,1
NULL,160983,2017/10/31,Second Class,13021,New York,12.40,1
NULL,161018,2017/11/11,Second Class,10009,New York,12.40,0
NULL,161053,2017/09/23,First Class,72701,Arkansas,19.50,1
NULL,161095,2016/06/28,Same Day,90032,California,24.50,1
NULL,161193,2017/11/26,Standard Class,43055,Ohio,9.45,0
NULL,161200,2017/08/10,Second Class,70506,Louisiana,12.40,1
NULL,161207,2016/09/03,Standard Class,3301,New Hampshire,9.45,1
NULL,161214,2015/10/08,Second Class,19805,Delaware,12.40,1
NULL,161263,2015/04/21,Standard Class,43615,Ohio,9.45,1
NULL,161396,2016/04/25,Standard Class,43229,Ohio,9.45,1
NULL,161473,2016/04/05,Standard Class,10035,New York,9.45,1
NULL,161480,2017/12/29,Standard Class,10035,New York,9.45,0
NULL,161613,2014/12/03,Second Class,77070,Texas,12.40,1
NULL,161662,2016/02/09,First Class,43130,Ohio,19.50,1
NULL,161669,2016/11/09,First Class,90036,California,19.50,1
NULL,161683,2016/12/08,Standard Class,19134,Pennsylvania,9.45,1
NULL,161718,2015/12/10,Standard Class,11550,New York,9.45,1
NULL,161781,2016/09/30,First Class,47201,Indiana,19.50,1
NULL,161809,2017/01/26,Standard Class,90045,California,9.45,1
NULL,161816,2016/05/01,First Class,75217,Texas,19.50,1
NULL,161823,2017/09/08,Standard Class,94122,California,9.45,1
NULL,161844,2016/12/14,Second Class,37064,Tennessee,12.40,1
NULL,161956,2017/08/29,Second Class,90301,California,12.40,1
NULL,161984,2017/04/15,Standard Class,8901,New Jersey,9.45,1
NULL,161991,2015/09/28,Second Class,77070,Texas,12.40,1
NULL,162082,2016/03/17,First Class,78550,Texas,19.50,1
NULL,162103,2016/11/17,Standard Class,60035,Illinois,9.45,1
NULL,162138,2016/04/27,Standard Class,92345,California,9.45,1
NULL,162208,2017/08/30,First Class,33614,Florida,19.50,1
NULL,162278,2014/10/30,Second Class,98105,Washington,12.40,1
NULL,162313,2016/11/30,First Class,48146,Michigan,19.50,1
NULL,162362,2014/11/18,Standard Class,48640,Michigan,9.45,1
NULL,162369,2015/08/19,Standard Class,90045,California,9.45,1
NULL,162404,2016/07/27,Standard Class,61107,Illinois,9.45,1
NULL,162481,2017/09/29,Standard Class,55901,Minnesota,9.45,1
NULL,162537,2015/11/03,Standard Class,42420,Kentucky,9.45,1
NULL,162565,2017/12/11,Same Day,60505,Illinois,24.50,0
NULL,162572,2017/09/27,Second Class,45231,Ohio,12.40,1
NULL,162621,2015/09/11,Standard Class,77036,Texas,9.45,1
NULL,162635,2017/10/10,First Class,28403,North Carolina,19.50,1
NULL,162677,2016/03/27,First Class,28540,North Carolina,19.50,1
NULL,162691,2017/08/07,Standard Class,78745,Texas,9.45,1
NULL,162726,2017/01/02,Standard Class,77642,Texas,9.45,1
NULL,162733,2016/05/12,First Class,90045,California,19.50,1
NULL,162775,2014/01/15,Second Class,71111,Louisiana,12.40,1
NULL,162859,2016/02/22,Standard Class,10009,New York,9.45,1
NULL,162866,2014/12/31,Standard Class,60076,Illinois,9.45,1
NULL,162901,2016/03/31,First Class,22204,Virginia,19.50,1
NULL,162929,2017/11/22,First Class,10035,New York,19.50,0
NULL,162978,2017/05/09,Standard Class,94109,California,9.45,1
NULL,163020,2017/09/19,Standard Class,10009,New York,9.45,1
NULL,163034,2014/11/28,Standard Class,60610,Illinois,9.45,1
NULL,163055,2015/08/16,Standard Class,48227,Michigan,9.45,1
NULL,163090,2015/11/21,Second Class,60610,Illinois,12.40,1
NULL,163125,2017/10/11,Second Class,77573,Texas,12.40,1
NULL,163139,2017/12/03,Second Class,10009,New York,12.40,0
NULL,163153,2016/03/25,Standard Class,77036,Texas,9.45,1
NULL,163160,2017/10/16,First Class,61032,Illinois,19.50,1
NULL,163167,2016/12/01,Second Class,30062,Georgia,12.40,1
NULL,163195,2017/02/21,Second Class,70506,Louisiana,12.40,1
NULL,163293,2014/09/11,First Class,31204,Georgia,19.50,1
NULL,163321,2017/08/11,Second Class,28540,North Carolina,12.40,1
NULL,163384,2016/11/12,First Class,94122,California,19.50,1
NULL,163398,2016/05/08,Standard Class,60653,Illinois,9.45,1
NULL,163419,2014/11/14,Second Class,80027,Colorado,12.40,1
NULL,163510,2017/12/28,Second Class,40214,Kentucky,12.40,0
NULL,163531,2017/06/30,Standard Class,10024,New York,9.45,1
NULL,163552,2014/07/15,Standard Class,7601,New Jersey,9.45,1
NULL,163559,2014/09/28,Second Class,10035,New York,12.40,1
NULL,163587,2015/03/18,Standard Class,3820,New Hampshire,9.45,1
NULL,163685,2015/06/05,Standard Class,78207,Texas,9.45,1
NULL,163692,2017/09/09,First Class,85023,Arizona,19.50,1
NULL,163762,2015/12/01,Standard Class,10024,New York,9.45,1
NULL,163783,2016/01/01,Standard Class,60610,Illinois,9.45,1
NULL,163790,2017/11/04,Second Class,94526,California,12.40,0
NULL,163881,2016/11/30,Standard Class,90036,California,9.45,1
NULL,163895,2015/08/11,Standard Class,83704,Idaho,9.45,1
NULL,163902,2017/03/08,Standard Class,90045,California,9.45,1
NULL,163979,2018/01/02,Second Class,94110,California,12.40,0
NULL,163986,2016/09/10,Standard Class,53186,Wisconsin,9.45,1
NULL,164042,2017/05/27,Standard Class,77095,Texas,9.45,1
NULL,164049,2017/11/06,Standard Class,98105,Washington,9.45,0
NULL,164091,2016/09/22,Standard Class,4401,Maine,9.45,1
NULL,164147,2017/02/05,First Class,43229,Ohio,19.50,1
NULL,164154,2016/09/17,Standard Class,43615,Ohio,9.45,1
NULL,164168,2017/11/18,Standard Class,75081,Texas,9.45,0
NULL,164210,2014/11/20,Second Class,80027,Colorado,12.40,1
NULL,164224,2014/05/20,Second Class,44312,Ohio,12.40,1
NULL,164259,2014/12/30,First Class,19143,Pennsylvania,19.50,1
NULL,164308,2015/09/27,First Class,74012,Oklahoma,19.50,1
NULL,164329,2017/01/30,Same Day,94109,California,24.50,1
NULL,164336,2015/07/10,Standard Class,19140,Pennsylvania,9.45,1
NULL,164350,2016/09/12,Second Class,37620,Tennessee,12.40,1
NULL,164357,2015/11/29,Standard Class,28403,North Carolina,9.45,1
NULL,164364,2017/11/16,Standard Class,98115,Washington,9.45,0
NULL,164427,2015/08/06,Standard Class,39401,Mississippi,9.45,1
NULL,164441,2015/11/13,Standard Class,10011,New York,9.45,1
NULL,164448,2015/11/04,Second Class,93905,California,12.40,1
NULL,164469,2014/06/27,Second Class,97301,Oregon,12.40,1
NULL,164483,2016/02/03,Standard Class,94122,California,9.45,1
NULL,164511,2016/11/24,Standard Class,10024,New York,9.45,1
NULL,164539,2015/11/22,Standard Class,10011,New York,9.45,1
NULL,164588,2016/04/23,Standard Class,31907,Georgia,9.45,1
NULL,164616,2014/08/21,Second Class,43229,Ohio,12.40,1
NULL,164630,2016/01/09,Standard Class,28205,North Carolina,9.45,1
NULL,164637,2016/03/08,Standard Class,46544,Indiana,9.45,1
NULL,164721,2014/11/27,Second Class,94513,California,12.40,1
NULL,164735,2016/04/19,Second Class,22304,Virginia,12.40,1
NULL,164784,2016/05/04,First Class,38109,Tennessee,19.50,1
NULL,164819,2017/10/19,Second Class,6824,Connecticut,12.40,1
NULL,164826,2018/01/04,Standard Class,10024,New York,9.45,0
NULL,164833,2015/06/04,Same Day,98105,Washington,24.50,1
NULL,164882,2015/10/31,Same Day,92374,California,24.50,1
NULL,164896,2016/11/12,Standard Class,92054,California,9.45,1
NULL,164917,2017/12/07,Standard Class,33180,Florida,9.45,0
NULL,164938,2016/02/13,First Class,74133,Oklahoma,19.50,1
NULL,164973,2014/11/09,Standard Class,10024,New York,9.45,1
NULL,165029,2017/11/30,Standard Class,30318,Georgia,9.45,0
NULL,165050,2015/12/09,First Class,10024,New York,19.50,1
NULL,165057,2015/09/15,Standard Class,92374,California,9.45,1
NULL,165078,2016/11/10,Standard Class,46226,Indiana,9.45,1
NULL,165085,2015/12/31,Standard Class,20735,Maryland,9.45,1
NULL,165148,2016/10/24,First Class,48227,Michigan,19.50,1
NULL,165169,2016/06/11,Standard Class,19711,Delaware,9.45,1
NULL,165204,2017/11/16,Second Class,38109,Tennessee,12.40,0
NULL,165218,2016/03/11,Standard Class,75220,Texas,9.45,1
NULL,165309,2014/11/15,Standard Class,77095,Texas,9.45,1
NULL,165316,2016/07/27,Standard Class,33614,Florida,9.45,1
NULL,165344,2017/11/15,First Class,45503,Ohio,19.50,0
NULL,165379,2014/07/15,Standard Class,75217,Texas,9.45,1
NULL,165386,2017/08/04,First Class,60623,Illinois,19.50,1
NULL,165414,2015/12/24,First Class,28540,North Carolina,19.50,1
NULL,165428,2014/09/04,First Class,77036,Texas,19.50,1
NULL,165449,2015/11/26,Standard Class,75034,Texas,9.45,1
NULL,165491,2017/03/24,Standard Class,98115,Washington,9.45,1
NULL,165540,2014/02/25,Standard Class,60098,Illinois,9.45,1
NULL,165603,2017/10/19,Second Class,2886,Rhode Island,12.40,1
NULL,165624,2015/08/28,Standard Class,30318,Georgia,9.45,1
NULL,165659,2014/06/06,Standard Class,72209,Arkansas,9.45,1
NULL,165687,2017/11/23,Standard Class,24153,Virginia,9.45,0
NULL,165757,2017/06/28,Standard Class,19140,Pennsylvania,9.45,1
NULL,165841,2017/12/28,Standard Class,7501,New Jersey,9.45,0
NULL,165848,2016/06/04,Same Day,10035,New York,24.50,1
NULL,165862,2014/07/17,Standard Class,90049,California,9.45,1
NULL,165953,2017/01/06,Standard Class,32216,Florida,9.45,1
NULL,165974,2014/07/06,Standard Class,45231,Ohio,9.45,1
NULL,166128,2017/04/18,Standard Class,91104,California,9.45,1
NULL,166135,2015/10/06,Standard Class,80013,Colorado,9.45,1
NULL,166142,2017/07/19,Standard Class,19805,Delaware,9.45,1
NULL,166163,2016/08/20,Second Class,94601,California,12.40,1
NULL,166191,2014/12/09,Second Class,62521,Illinois,12.40,1
NULL,166198,2017/04/24,First Class,98103,Washington,19.50,1
NULL,166226,2016/11/22,Standard Class,90008,California,9.45,1
NULL,166296,2017/03/19,Standard Class,95336,California,9.45,1
NULL,166317,2017/09/26,Standard Class,53209,Wisconsin,9.45,1
NULL,166415,2017/02/23,Standard Class,98103,Washington,9.45,1
NULL,166436,2017/11/28,Standard Class,10035,New York,9.45,0
NULL,166443,2016/11/05,First Class,94122,California,19.50,1
NULL,166457,2014/05/09,Second Class,40475,Kentucky,12.40,1
NULL,166464,2015/09/17,Standard Class,10035,New York,9.45,1
NULL,166471,2014/08/13,Standard Class,98103,Washington,9.45,1
NULL,166485,2016/02/27,Standard Class,37211,Tennessee,9.45,1
NULL,166520,2015/07/19,First Class,10035,New York,19.50,1
NULL,166576,2017/05/18,First Class,44312,Ohio,19.50,1
NULL,166611,2017/04/02,Standard Class,32216,Florida,9.45,1
NULL,166674,2016/04/03,Second Class,13021,New York,12.40,1
NULL,166709,2017/11/22,Standard Class,19711,Delaware,9.45,0
NULL,166849,2017/04/26,Standard Class,60610,Illinois,9.45,1
NULL,166863,2014/06/24,Standard Class,75023,Texas,9.45,1
NULL,166884,2014/03/16,Second Class,43229,Ohio,12.40,1
NULL,166954,2014/04/30,Standard Class,91776,California,9.45,1
NULL,166989,2014/11/18,Standard Class,10011,New York,9.45,1
NULL,167003,2017/05/29,Standard Class,90036,California,9.45,1
NULL,167010,2015/04/10,Standard Class,19143,Pennsylvania,9.45,1
NULL,167094,2017/10/22,First Class,97477,Oregon,19.50,1
NULL,167101,2017/03/28,Second Class,10009,New York,12.40,1
NULL,167150,2017/12/17,Standard Class,92037,California,9.45,0
NULL,167164,2014/05/15,Second Class,84084,Utah,12.40,1
NULL,167220,2015/12/16,Standard Class,78745,Texas,9.45,1
NULL,167262,2014/11/03,Second Class,85323,Arizona,12.40,1
NULL,167290,2016/11/04,Standard Class,48310,Michigan,9.45,1
NULL,167339,2016/01/23,Second Class,92037,California,12.40,1
NULL,167360,2014/11/29,Second Class,63116,Missouri,12.40,1
NULL,167381,2017/09/24,Second Class,48911,Michigan,12.40,1
NULL,167507,2016/12/28,Standard Class,97756,Oregon,9.45,1
NULL,167556,2016/04/02,Standard Class,10009,New York,9.45,1
NULL,167584,2016/08/12,Same Day,50315,Iowa,24.50,1
NULL,167633,2014/10/05,Standard Class,33437,Florida,9.45,1
NULL,167661,2017/10/10,Standard Class,94110,California,9.45,1
NULL,167668,2017/05/08,First Class,10035,New York,19.50,1
NULL,167703,2017/02/08,Standard Class,45231,Ohio,9.45,1
NULL,167738,2014/12/29,Standard Class,90045,California,9.45,1
NULL,167745,2015/09/23,Standard Class,90049,California,9.45,1
NULL,167752,2017/01/18,First Class,19134,Pennsylvania,19.50,1
NULL,167759,2016/03/08,Second Class,47401,Indiana,12.40,1
NULL,167850,2014/08/16,Standard Class,33710,Florida,9.45,1
NULL,167871,2017/11/23,Standard Class,33030,Florida,9.45,0
NULL,167899,2017/05/26,Standard Class,13021,New York,9.45,1
NULL,167941,2017/11/09,Second Class,28314,North Carolina,12.40,0
NULL,168004,2015/10/09,Second Class,31088,Georgia,12.40,1
NULL,168081,2016/04/27,Second Class,77070,Texas,12.40,1
NULL,168102,2017/04/30,Standard Class,32216,Florida,9.45,1
NULL,168109,2017/07/03,Same Day,98105,Washington,24.50,1
NULL,168116,2017/11/04,Same Day,27217,North Carolina,24.50,0
NULL,168123,2017/03/05,Same Day,55901,Minnesota,24.50,1
NULL,168130,2014/09/19,Same Day,10011,New York,24.50,1
NULL,168193,2017/03/11,Second Class,10011,New York,12.40,1
NULL,168228,2017/04/29,First Class,90045,California,19.50,1
NULL,168354,2016/09/21,First Class,2908,Rhode Island,19.50,1
NULL,168396,2017/08/08,Second Class,94122,California,12.40,1
NULL,168459,2015/11/27,Standard Class,38109,Tennessee,9.45,1
NULL,168480,2015/09/27,Standard Class,48146,Michigan,9.45,1
NULL,168494,2014/12/14,Second Class,93727,California,12.40,1
NULL,168536,2016/12/24,Standard Class,39212,Mississippi,9.45,1
NULL,168564,2015/08/08,Same Day,94109,California,24.50,1
NULL,168592,2014/09/14,Standard Class,94110,California,9.45,1
NULL,168620,2016/12/28,Second Class,28205,North Carolina,12.40,1
NULL,168641,2017/12/01,Standard Class,10035,New York,9.45,0
NULL,168655,2017/10/18,Standard Class,87105,New Mexico,9.45,1
NULL,168690,2017/01/13,Standard Class,32174,Florida,9.45,1
NULL,168732,2015/12/16,Standard Class,30076,Georgia,9.45,1
NULL,168746,2015/01/29,Second Class,44105,Ohio,12.40,1
NULL,168753,2016/06/01,Second Class,36116,Alabama,12.40,1
NULL,168767,2015/04/15,Standard Class,95823,California,9.45,1
NULL,168823,2014/09/24,First Class,19143,Pennsylvania,19.50,1
NULL,168858,2017/11/23,Standard Class,10011,New York,9.45,0
NULL,168893,2016/11/08,Second Class,42420,Kentucky,12.40,1
NULL,168900,2017/05/09,Standard Class,45503,Ohio,9.45,1
NULL,168956,2016/02/20,Standard Class,60623,Illinois,9.45,1
NULL,168984,2014/12/02,Standard Class,97224,Oregon,9.45,1
NULL,169026,2016/08/13,Standard Class,39212,Mississippi,9.45,1
NULL,169033,2014/04/03,Standard Class,11561,New York,9.45,1
NULL,169040,2016/12/12,Standard Class,98105,Washington,9.45,1
NULL,169103,2016/03/13,Standard Class,33142,Florida,9.45,1
NULL,169194,2016/06/25,Standard Class,19901,Delaware,9.45,1
NULL,169201,2015/10/01,First Class,94110,California,19.50,1
NULL,169215,2016/07/18,Second Class,13021,New York,12.40,1
NULL,169264,2017/08/16,Second Class,94109,California,12.40,1
NULL,169285,2017/03/25,Standard Class,47905,Indiana,9.45,1
NULL,169320,2017/07/25,Second Class,46514,Indiana,12.40,1
NULL,169397,2015/12/27,First Class,43017,Ohio,19.50,1
NULL,169726,2014/08/13,Standard Class,98103,Washington,9.45,1
NULL,169775,2014/09/02,Second Class,33178,Florida,12.40,1
NULL,169789,2015/01/04,Standard Class,85023,Arizona,9.45,1
NULL,169810,2017/07/31,Standard Class,57103,South Dakota,9.45,1
NULL,169817,2017/09/25,Standard Class,19143,Pennsylvania,9.45,1
NULL,169859,2017/12/18,Standard Class,92024,California,9.45,0
NULL,169894,2017/11/29,Second Class,85204,Arizona,12.40,0
NULL,169922,2016/06/17,Standard Class,76017,Texas,9.45,1
NULL,169943,2016/05/24,Standard Class,10011,New York,9.45,1
NULL,169957,2016/09/30,Standard Class,98042,Washington,9.45,1
NULL,169971,2016/09/09,Standard Class,77041,Texas,9.45,1
NULL,169978,2017/12/28,Standard Class,11572,New York,9.45,0
